"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version","fusion_ticket"
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",7,"GEN",FALSE,FALSE,"SUSAN ELLIS WILD","D",FALSE,"TOTAL",195475,376882,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",8,"GEN",FALSE,FALSE,"MATTHEW ALTON CARTWRIGHT","D",FALSE,"TOTAL",178004,343787,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",9,"GEN",FALSE,FALSE,"DANIEL PHILIP MEUSER","R",FALSE,"TOTAL",232988,351254,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",10,"GEN",FALSE,FALSE,"SCOTT G PERRY","R",FALSE,"TOTAL",208896,391834,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",11,"GEN",FALSE,FALSE,"LLOYD K SMUCKER","R",FALSE,"TOTAL",241915,383240,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",12,"GEN",FALSE,FALSE,"FREDERICK B KELLER","R",FALSE,"TOTAL",241035,340234,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",13,"GEN",FALSE,FALSE,"JOHN JOYCE","R",FALSE,"TOTAL",267789,364401,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",14,"GEN",FALSE,FALSE,"GUY RESCHENTHALER","R",FALSE,"TOTAL",241688,373583,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",15,"GEN",FALSE,FALSE,"GLENN W THOMPSON JR","R",FALSE,"TOTAL",255058,347214,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",16,"GEN",FALSE,FALSE,"GEORGE J KELLY JR","R",FALSE,"TOTAL",210088,354050,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",17,"GEN",FALSE,FALSE,"CONOR J LAMB","D",FALSE,"TOTAL",222253,434537,FALSE,20230706,FALSE
2020,"PENNSYLVANIA","PA",42,23,14,"US HOUSE",18,"GEN",FALSE,FALSE,"MICHAEL F DOYLE JR","D",FALSE,"TOTAL",266084,384247,FALSE,20230706,FALSE
2020,"RHODE ISLAND","RI",44,15,5,"US HOUSE",1,"GEN",FALSE,FALSE,"DAVID N CICILLINE","D",FALSE,"TOTAL",158550,223860,FALSE,20230706,FALSE
2020,"RHODE ISLAND","RI",44,15,5,"US HOUSE",2,"GEN",FALSE,FALSE,"JAMES R LANGEVIN","D",FALSE,"TOTAL",154086,264557,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",1,"GEN",FALSE,FALSE,"NANCY MACE","R",FALSE,"TOTAL",216042,427111,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",2,"GEN",FALSE,FALSE,"JOE WILSON","R",FALSE,"TOTAL",202715,364215,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",3,"GEN",FALSE,FALSE,"JEFF DUNCAN","R",FALSE,"TOTAL",237544,333564,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",4,"GEN",FALSE,FALSE,"WILLIAM R TIMMONS IV","R",FALSE,"TOTAL",222126,360550,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",5,"GEN",FALSE,FALSE,"RALPH NORMAN","R",FALSE,"TOTAL",220006,366258,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",6,"GEN",FALSE,FALSE,"JAMES E CLYBURN","D",FALSE,"TOTAL",197477,289653,FALSE,20230706,FALSE
2020,"SOUTH CAROLINA","SC",45,57,48,"US HOUSE",7,"GEN",FALSE,FALSE,"TOM RICE","R",FALSE,"TOTAL",224993,364091,FALSE,20230706,FALSE
2020,"SOUTH DAKOTA","SD",46,45,37,"US HOUSE",0,"GEN",FALSE,FALSE,"DUSTY JOHNSON","R",FALSE,"TOTAL",321984,397732,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",1,"GEN",FALSE,FALSE,"DIANA HARSHBARGER","R",FALSE,"TOTAL",228181,305423,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",2,"GEN",FALSE,FALSE,"TIM BURCHETT","R",FALSE,"TOTAL",238907,353197,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",3,"GEN",FALSE,FALSE,"CHARLES J ""CHUCK"" FLEISCHMANN","R",FALSE,"TOTAL",215571,320299,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",4,"GEN",FALSE,FALSE,"SCOTT DESJARLAIS","R",FALSE,"TOTAL",223802,335710,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",5,"GEN",FALSE,FALSE,"JIM COOPER","D",FALSE,"TOTAL",252155,252169,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",6,"GEN",FALSE,FALSE,"JOHN W ROSE","R",FALSE,"TOTAL",257572,349578,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",7,"GEN",FALSE,FALSE,"MARK E GREEN","R",FALSE,"TOTAL",245188,350635,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",8,"GEN",FALSE,FALSE,"DAVID KUSTOFF","R",FALSE,"TOTAL",227216,331853,FALSE,20230706,FALSE
2020,"TENNESSEE","TN",47,62,54,"US HOUSE",9,"GEN",FALSE,FALSE,"STEVE COHEN","D",FALSE,"TOTAL",187905,242880,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",1,"GEN",FALSE,FALSE,"LOUIE GOHMERT","R",FALSE,"TOTAL",219726,302742,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",2,"GEN",FALSE,FALSE,"DAN CRENSHAW","R",FALSE,"TOTAL",192828,346726,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",3,"GEN",FALSE,FALSE,"VAN TAYLOR","R",FALSE,"TOTAL",230512,418591,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",4,"GEN",FALSE,FALSE,"PAT FALLON","R",FALSE,"TOTAL",253837,337803,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",5,"GEN",FALSE,FALSE,"LANCE GOODEN","R",FALSE,"TOTAL",173836,280413,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",6,"GEN",FALSE,FALSE,"RON WRIGHT","R",FALSE,"TOTAL",179507,339992,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",7,"GEN",FALSE,FALSE,"LIZZIE FLETCHER","D",FALSE,"TOTAL",159529,314125,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",8,"GEN",FALSE,FALSE,"KEVIN BRADY","R",FALSE,"TOTAL",277327,382471,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",9,"GEN",FALSE,FALSE,"AL GREEN","D",FALSE,"TOTAL",172938,229107,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",10,"GEN",FALSE,FALSE,"MICHAEL T MCCAUL","R",FALSE,"TOTAL",217216,413894,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",11,"GEN",FALSE,FALSE,"AUGUST PFLUGER","R",FALSE,"TOTAL",232568,291773,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",12,"GEN",FALSE,FALSE,"KAY GRANGER","R",FALSE,"TOTAL",233853,367021,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",13,"GEN",FALSE,FALSE,"RONNY JACKSON","R",FALSE,"TOTAL",217124,273508,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",14,"GEN",FALSE,FALSE,"RANDY K WEBER SR","R",FALSE,"TOTAL",190541,309115,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",15,"GEN",FALSE,FALSE,"VICENTE GONZALEZ","D",FALSE,"TOTAL",115605,228917,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",16,"GEN",FALSE,FALSE,"VERONICA ESCOBAR","D",FALSE,"TOTAL",154108,238114,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",17,"GEN",FALSE,FALSE,"PETE SESSIONS","R",FALSE,"TOTAL",171390,306873,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",18,"GEN",FALSE,FALSE,"SHEILA JACKSON LEE","D",FALSE,"TOTAL",180952,246895,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",19,"GEN",FALSE,FALSE,"JODEY C ARRINGTON","R",FALSE,"TOTAL",198198,265052,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",20,"GEN",FALSE,FALSE,"JOAQUIN CASTRO","D",FALSE,"TOTAL",175078,270723,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",21,"GEN",FALSE,FALSE,"CHIP ROY","R",FALSE,"TOTAL",235740,453750,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",22,"GEN",FALSE,FALSE,"TROY NEHLS","R",FALSE,"TOTAL",210259,408048,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",23,"GEN",FALSE,FALSE,"TONY GONZALES","R",FALSE,"TOTAL",149395,295457,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",24,"GEN",FALSE,FALSE,"BETH VAN DUYNE","R",FALSE,"TOTAL",167910,344021,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",25,"GEN",FALSE,FALSE,"ROGER WILLIAMS","R",FALSE,"TOTAL",220088,393523,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",26,"GEN",FALSE,FALSE,"MICHAEL C BURGESS","R",FALSE,"TOTAL",261963,432215,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",27,"GEN",FALSE,FALSE,"MICHAEL CLOUD","R",FALSE,"TOTAL",172305,273253,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",28,"GEN",FALSE,FALSE,"HENRY CUELLAR","D",FALSE,"TOTAL",137494,235844,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",29,"GEN",FALSE,FALSE,"SYLVIA R GARCIA","D",FALSE,"TOTAL",111305,156473,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",30,"GEN",FALSE,FALSE,"EDDIE BERNICE JOHNSON","D",FALSE,"TOTAL",204928,264464,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",31,"GEN",FALSE,FALSE,"JOHN R CARTER","R",FALSE,"TOTAL",212695,398057,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",32,"GEN",FALSE,FALSE,"COLIN Z ALLRED","D",FALSE,"TOTAL",178542,343687,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",33,"GEN",FALSE,FALSE,"MARC A VEASEY","D",FALSE,"TOTAL",105317,157606,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",34,"GEN",FALSE,FALSE,"FILEMON VELA","D",FALSE,"TOTAL",111439,201027,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",35,"GEN",FALSE,FALSE,"LLOYD DOGGETT","D",FALSE,"TOTAL",176373,269797,FALSE,20230706,FALSE
2020,"TEXAS","TX",48,74,49,"US HOUSE",36,"GEN",FALSE,FALSE,"BRIAN BABIN","R",FALSE,"TOTAL",222712,302549,FALSE,20230706,FALSE
2020,"UTAH","UT",49,87,67,"US HOUSE",1,"GEN",FALSE,FALSE,"BLAKE DAVID MOORE","R",FALSE,"TOTAL",237988,342351,FALSE,20230706,FALSE
2020,"UTAH","UT",49,87,67,"US HOUSE",2,"GEN",FALSE,FALSE,"CHRIS STEWART","R",FALSE,"TOTAL",208997,354224,FALSE,20230706,FALSE
2020,"UTAH","UT",49,87,67,"US HOUSE",3,"GEN",FALSE,FALSE,"JOHN R CURTIS","R",FALSE,"TOTAL",246674,358927,FALSE,20230706,FALSE
2020,"UTAH","UT",49,87,67,"US HOUSE",4,"GEN",FALSE,FALSE,"BURGESS OWENS","R",FALSE,"TOTAL",179688,376730,FALSE,20230706,FALSE
2020,"VERMONT","VT",50,13,6,"US HOUSE",0,"GEN",FALSE,FALSE,"PETER WELCH","D",FALSE,"TOTAL",238827,370968,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",1,"GEN",FALSE,FALSE,"ROBERT J WITTMAN","R",FALSE,"TOTAL",260614,448178,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",2,"GEN",FALSE,FALSE,"ELAINE G LURIA","D",FALSE,"TOTAL",185733,360277,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",3,"GEN",FALSE,FALSE,"ROBERT C ""BOBBY"" SCOTT","D",FALSE,"TOTAL",233326,341361,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",4,"GEN",FALSE,FALSE,"A DONALD MCEACHIN","D",FALSE,"TOTAL",241142,391345,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",5,"GEN",FALSE,FALSE,"ROBERT G ""BOB"" GOOD","R",FALSE,"TOTAL",210988,402317,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",6,"GEN",FALSE,FALSE,"BEN CLINE","R",FALSE,"TOTAL",246606,381813,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",7,"GEN",FALSE,FALSE,"ABIGAIL DAVIS SPANBERGER","D",FALSE,"TOTAL",230893,454339,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",8,"GEN",FALSE,FALSE,"DONALD S BEYER JR","D",FALSE,"TOTAL",301454,397745,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",9,"GEN",FALSE,FALSE,"H MORGAN GRIFFITH","R",FALSE,"TOTAL",271851,289274,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",10,"GEN",FALSE,FALSE,"JENNIFER WEXTON","D",FALSE,"TOTAL",268734,475546,FALSE,20230706,FALSE
2020,"VIRGINIA","VA",51,54,40,"US HOUSE",11,"GEN",FALSE,FALSE,"GERALD E CONNOLLY","D",FALSE,"TOTAL",280725,393241,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",1,"GEN",FALSE,FALSE,"SUZAN K DELBENE","D",FALSE,"TOTAL",249944,426862,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",2,"GEN",FALSE,FALSE,"RICK LARSEN","D",FALSE,"TOTAL",255252,404598,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",3,"GEN",FALSE,FALSE,"JAIME HERRERA BEUTLER","R",FALSE,"TOTAL",235579,417903,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",4,"GEN",FALSE,FALSE,"DAN NEWHOUSE","R",FALSE,"TOTAL",202108,305263,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",5,"GEN",FALSE,FALSE,"CATHY MCMORRIS RODGERS","R",FALSE,"TOTAL",247815,404360,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",6,"GEN",FALSE,FALSE,"DEREK KILMER","D",FALSE,"TOTAL",247429,417216,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",7,"GEN",FALSE,FALSE,"PRAMILA JAYAPAL","D",FALSE,"TOTAL",387109,466462,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",8,"GEN",FALSE,FALSE,"KIM SCHRIER","D",FALSE,"TOTAL",213123,412112,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",9,"GEN",FALSE,FALSE,"ADAM SMITH","D",FALSE,"TOTAL",258771,349050,FALSE,20230706,FALSE
2020,"WASHINGTON","WA",53,91,73,"US HOUSE",10,"GEN",FALSE,FALSE,"MARILYN STRICKLAND","D",FALSE,"TOTAL",167937,340407,FALSE,20230706,FALSE
2020,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",1,"GEN",FALSE,FALSE,"DAVID B MCKINLEY","R",FALSE,"TOTAL",180488,261723,FALSE,20230706,FALSE
2020,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",2,"GEN",FALSE,FALSE,"ALEXANDER X MOONEY","R",FALSE,"TOTAL",172195,272994,FALSE,20230706,FALSE
2020,"WEST VIRGINIA","WV",54,55,56,"US HOUSE",3,"GEN",FALSE,FALSE,"CAROL D MILLER","R",FALSE,"TOTAL",161585,226668,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",1,"GEN",FALSE,FALSE,"BRYAN STEIL","R",FALSE,"TOTAL",238271,401754,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",2,"GEN",FALSE,FALSE,"MARK POCAN","D",FALSE,"TOTAL",318523,457205,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",3,"GEN",FALSE,FALSE,"RON KIND","D",FALSE,"TOTAL",199870,389618,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",4,"GEN",FALSE,FALSE,"GWEN MOORE","D",FALSE,"TOTAL",232668,311697,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",5,"GEN",FALSE,FALSE,"SCOTT FITZGERALD","R",FALSE,"TOTAL",265434,441599,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",6,"GEN",FALSE,FALSE,"GLENN GROTHMAN","R",FALSE,"TOTAL",238874,403333,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",7,"GEN",FALSE,FALSE,"THOMAS P TIFFANY","R",FALSE,"TOTAL",252048,415007,FALSE,20230706,FALSE
2020,"WISCONSIN","WI",55,35,25,"US HOUSE",8,"GEN",FALSE,FALSE,"MIKE GALLAGHER","R",FALSE,"TOTAL",268173,417838,FALSE,20230706,FALSE
2020,"WYOMING","WY",56,83,68,"US HOUSE",0,"GEN",FALSE,FALSE,"LIZ CHENEY","R",FALSE,"TOTAL",185732,278503,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",1,"GEN",FALSE,FALSE,"JERRY L CARL","R",FALSE,"TOTAL",140592,168150,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",2,"GEN",FALSE,FALSE,"BARRY MOORE","R",FALSE,"TOTAL",137460,198961,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",3,"GEN",FALSE,FALSE,"MIKE ROGERS","R",FALSE,"TOTAL",135602,190406,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",4,"GEN",FALSE,FALSE,"ROBERT B ADERHOLT","R",FALSE,"TOTAL",164655,195733,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",5,"GEN",FALSE,FALSE,"DALE STRONG","R",FALSE,"TOTAL",142435,212317,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",6,"GEN",FALSE,FALSE,"GARY J PALMER","R",FALSE,"TOTAL",154233,184203,FALSE,20230706,FALSE
2022,"ALABAMA","AL",1,63,41,"US HOUSE",7,"GEN",FALSE,FALSE,"TERRI A SEWELL","D",FALSE,"TOTAL",123233,193940,FALSE,20230706,FALSE
2022,"ALASKA","AK",2,94,81,"US HOUSE",0,"GEN",FALSE,FALSE,"MARY SATTLER PELTOLA","D",FALSE,"TOTAL",128553,263610,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",1,"GEN",FALSE,FALSE,"DAVID SCHWEIKERT","R",FALSE,"TOTAL",182336,361477,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",2,"GEN",FALSE,FALSE,"ELI CRANE","R",FALSE,"TOTAL",174169,323396,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",3,"GEN",FALSE,FALSE,"RUBEN GALLEGO","D",FALSE,"TOTAL",108599,141074,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",4,"GEN",FALSE,FALSE,"GREG STANTON","D",FALSE,"TOTAL",148941,265498,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",5,"GEN",FALSE,FALSE,"ANDY BIGGS","R",FALSE,"TOTAL",182464,321590,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",6,"GEN",FALSE,FALSE,"JUAN CISCOMANI","R",FALSE,"TOTAL",177201,349283,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",7,"GEN",FALSE,FALSE,"RAÚL M GRIJALVA","D",FALSE,"TOTAL",126418,195862,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",8,"GEN",FALSE,FALSE,"DEBBIE LESKO","R",FALSE,"TOTAL",197555,204713,FALSE,20230706,FALSE
2022,"ARIZONA","AZ",4,86,61,"US HOUSE",9,"GEN",FALSE,FALSE,"PAUL GOSAR","R",FALSE,"TOTAL",192796,197185,FALSE,20230706,FALSE
2022,"ARKANSAS","AR",5,71,42,"US HOUSE",1,"GEN",FALSE,FALSE,"ERIC A “RICK” CRAWFORD","R",FALSE,"TOTAL",153774,208372,FALSE,20230706,FALSE
2022,"ARKANSAS","AR",5,71,42,"US HOUSE",2,"GEN",FALSE,FALSE,"J FRENCH HILL","R",FALSE,"TOTAL",147975,246446,FALSE,20230706,FALSE
2022,"ARKANSAS","AR",5,71,42,"US HOUSE",3,"GEN",FALSE,FALSE,"STEVE WOMACK","R",FALSE,"TOTAL",142401,223588,FALSE,20230706,FALSE
2022,"ARKANSAS","AR",5,71,42,"US HOUSE",4,"GEN",FALSE,FALSE,"BRUCE WESTERMAN","R",FALSE,"TOTAL",153850,216696,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",1,"GEN",FALSE,FALSE,"DOUG LAMALFA","R",FALSE,"TOTAL",152839,246225,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",2,"GEN",FALSE,FALSE,"JARED HUFFMAN","D",FALSE,"TOTAL",229720,308749,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",3,"GEN",FALSE,FALSE,"KEVIN KILEY","R",FALSE,"TOTAL",181438,338199,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",4,"GEN",FALSE,FALSE,"MIKE THOMPSON","D",FALSE,"TOTAL",176900,260907,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",5,"GEN",FALSE,FALSE,"TOM MCCLINTOCK","R",FALSE,"TOTAL",173524,283030,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",6,"GEN",FALSE,FALSE,"AMI BERA","D",FALSE,"TOTAL",121058,216383,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",7,"GEN",FALSE,FALSE,"DORIS O MATSUI","D",FALSE,"TOTAL",150618,220651,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",8,"GEN",FALSE,FALSE,"JOHN GARAMENDI","D",FALSE,"TOTAL",145501,192135,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",9,"GEN",FALSE,FALSE,"JOSH HARDER","D",FALSE,"TOTAL",95598,174400,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",10,"GEN",FALSE,FALSE,"MARK DESAULNIER","D",FALSE,"TOTAL",198415,251380,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",11,"GEN",FALSE,FALSE,"NANCY PELOSI","D",FALSE,"TOTAL",220848,263065,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",12,"GEN",FALSE,FALSE,"BARBARA LEE","D",FALSE,"TOTAL",217110,239969,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",13,"GEN",FALSE,FALSE,"JOHN DUARTE","R",FALSE,"TOTAL",67060,133556,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",14,"GEN",FALSE,FALSE,"ERIC SWALWELL","D",FALSE,"TOTAL",137612,198464,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",15,"GEN",FALSE,FALSE,"KEVIN MULLIN","D",FALSE,"TOTAL",108077,194874,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",16,"GEN",FALSE,FALSE,"ANNA G ESHOO","D",FALSE,"TOTAL",139235,241007,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",17,"GEN",FALSE,FALSE,"RO KHANNA","D",FALSE,"TOTAL",127853,180253,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",18,"GEN",FALSE,FALSE,"ZOE LOFGREN","D",FALSE,"TOTAL",99776,151513,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",19,"GEN",FALSE,FALSE,"JIMMY PANETTA","D",FALSE,"TOTAL",194494,283310,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",20,"GEN",FALSE,FALSE,"KEVIN MCCARTHY","R",FALSE,"TOTAL",153847,228781,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",21,"GEN",FALSE,FALSE,"JIM COSTA","D",FALSE,"TOTAL",68074,125647,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",22,"GEN",FALSE,FALSE,"DAVID G VALADAO","R",FALSE,"TOTAL",52994,102856,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",23,"GEN",FALSE,FALSE,"JAY OBERNOLTE","R",FALSE,"TOTAL",103197,169105,FALSE,20230706,FALSE
2022,"CALIFORNIA","CA",6,93,71,"US HOUSE",24,"GEN",FALSE,FALSE,"SALUD O CARBAJAL","D",FALSE,"TOTAL",159019,262552,FALSE,20230706,FALSE
