SRPREC,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PREAFUE,G20PREPLAR,Winner,Winner Votes
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
2000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
5000,0,0,0,0,0,0,G20PREDBID,375752
7000,0,0,0,0,0,0,G20PREDBID,375752
4675,1959,780,41,6,10,7,G20PREDBID,375752
4672,594,285,11,2,5,2,G20PREDBID,375752
3779,72,50,3,0,0,0,G20PREDBID,375752
3777,1102,457,15,8,3,0,G20PREDBID,375752
2740,1876,693,32,7,7,7,G20PREDBID,375752
9300,0,0,0,0,0,0,G20PREDBID,375752
3500,0,0,0,0,0,0,G20PREDBID,375752
3601,1045,246,12,4,1,4,G20PREDBID,375752
30010,294,70,6,3,1,3,G20PREDBID,375752
10382,48,15,3,0,0,0,G20PREDBID,375752
50271,541,162,9,12,3,2,G20PREDBID,375752
10151,29,6,1,0,0,0,G20PREDBID,375752
30020,372,62,6,2,1,5,G20PREDBID,375752
10552,0,1,0,0,0,0,G20PREDBID,375752
10550,0,0,0,0,0,0,G20PREDBID,375752
10551,11,6,0,0,0,0,G20PREDBID,375752
50040,704,161,9,6,3,3,G20PREDBID,375752
50161,1105,316,29,11,4,5,G20PREDBID,375752
10164,142,46,2,1,1,1,G20PREDBID,375752
10280,227,65,5,2,1,1,G20PREDBID,375752
10281,595,188,12,5,3,1,G20PREDBID,375752
30030,741,122,7,10,0,1,G20PREDBID,375752
50204,468,132,11,3,1,0,G20PREDBID,375752
20591,0,0,0,0,0,0,G20PREDBID,375752
31050,2431,234,24,17,7,5,G20PREDBID,375752
30044,0,0,0,0,0,0,G20PREDBID,375752
30046,0,0,0,0,0,0,G20PREDBID,375752
30047,0,0,0,0,0,0,G20PREDBID,375752
30041,719,167,19,5,2,3,G20PREDBID,375752
30042,0,1,0,0,0,0,G20PREDBID,375752
14110,0,4,0,0,0,0,G20PREDBID,375752
50221,610,129,21,9,3,3,G20PREDBID,375752
50183,563,168,10,6,2,1,G20PREDBID,375752
50341,386,179,21,2,1,1,G20PREDBID,375752
50342,533,188,6,5,1,2,G20PREDBID,375752
30049,0,2,0,0,0,0,G20PREDBID,375752
20096,4,3,0,2,0,0,G20PREDBID,375752
20093,0,0,0,0,0,0,G20PREDBID,375752
30051,7,3,0,0,0,0,G20PREDBID,375752
30052,1,0,0,0,0,0,G20PREDBID,375752
14123,1,0,0,0,0,0,G20PREDBID,375752
51010,283,76,4,8,6,3,G20PREDBID,375752
10236,21,4,0,1,0,0,G20PREDBID,375752
10231,102,25,5,1,0,1,G20PREDBID,375752
10232,9,0,0,0,0,0,G20PREDBID,375752
50115,35,0,2,0,1,0,G20PREDBID,375752
50121,547,187,15,11,8,2,G20PREDBID,375752
50083,11,5,1,1,0,0,G20PREDBID,375752
50241,434,134,11,3,2,1,G20PREDBID,375752
50480,565,233,5,4,2,0,G20PREDBID,375752
30074,8,0,0,0,0,0,G20PREDBID,375752
30076,1,0,0,0,0,0,G20PREDBID,375752
50011,7,1,0,0,0,0,G20PREDBID,375752
50099,344,88,13,2,0,0,G20PREDBID,375752
50091,1228,340,15,8,2,7,G20PREDBID,375752
31011,1636,216,18,26,8,7,G20PREDBID,375752
50521,482,143,7,5,2,2,G20PREDBID,375752
50491,298,86,10,4,1,0,G20PREDBID,375752
54030,3445,1205,81,24,17,5,G20PREDBID,375752
50015,5,0,0,0,0,0,G20PREDBID,375752
31650,245,11,1,4,0,2,G20PREDBID,375752
50021,522,112,10,5,2,3,G20PREDBID,375752
50023,492,128,6,5,0,2,G20PREDBID,375752
50141,430,95,14,7,2,4,G20PREDBID,375752
50144,117,54,3,0,2,0,G20PREDBID,375752
50261,362,78,4,9,1,1,G20PREDBID,375752
50111,899,248,21,13,5,2,G20PREDBID,375752
50232,531,180,13,7,4,1,G20PREDBID,375752
50181,1467,375,46,20,4,13,G20PREDBID,375752
50041,1430,453,27,19,1,6,G20PREDBID,375752
20222,981,306,9,11,4,2,G20PREDBID,375752
10381,1374,416,32,15,9,2,G20PREDBID,375752
20041,1451,624,32,16,3,6,G20PREDBID,375752
10521,158,50,5,2,1,0,G20PREDBID,375752
10142,1756,466,26,17,6,11,G20PREDBID,375752
50017,472,280,13,3,1,1,G20PREDBID,375752
54010,1001,399,13,6,2,2,G20PREDBID,375752
31600,304,13,6,9,0,0,G20PREDBID,375752
14132,983,421,28,9,5,1,G20PREDBID,375752
50157,627,229,13,8,1,2,G20PREDBID,375752
